Sentence_ID,Source,Sentence,Label
416,Financial Phrasebank,A tinyurl link takes users to a scamming site promising that users can earn thousands of dollars by becoming a Google ( NASDAQ : GOOG ) Cash advertiser .,0
1843,Financial Phrasebank,Finnish electronics manufacturer PKC Group Oyj ( OMX Helsinki : PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,2
4437,Financial Phrasebank,"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .",0
4846,Financial Phrasebank,"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",0
4565,Financial Phrasebank,Altogether Finnair has canceled over 500 flights because of the strike .,0
77,Financial Phrasebank,"Other measures included increasing synergies and economies of scale within the Grimaldi Group and personnel adjustments , divestments and redelivery of excess tonnage .",1
3356,Financial Phrasebank,The sellers were EOSS Innovationsmanagement and a group of private individuals .,1
4700,Financial Phrasebank,Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .,0
2510,Financial Phrasebank,"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .",1
343,Financial Phrasebank,"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",2
4365,Financial Phrasebank,"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",0
237,Financial Phrasebank,"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",2
2607,Financial Phrasebank,The company then said it will focus its resources on clinical research .,1
2079,Financial Phrasebank,Acquisitions have been made and businesses have been well integrated .,2
2273,Financial Phrasebank,CEO of the company Tarmo Noop said the growth in the sale of premium beers was the biggest .,2
1784,Financial Phrasebank,"However , the bottom-line result improved thanks to positive financial items .",2
1204,Financial Phrasebank,"Crucially , the decision to use ETSI ( European Telecommunication Standard Institute ) - backed DVB-H adds to the growing list of operators and equipment manufacturers opting for the standard ( see Global : 20 January 2006 : Competing Technologies Vie for Mobile TV ) .",1
590,Financial Phrasebank,"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .",2
3420,Financial Phrasebank,They will be sunk to a depth of some 360-380 metres and fixed to the bottom mud by vacuum .,1
2615,Financial Phrasebank,"The contract covers turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International .",1
4615,Financial Phrasebank,"In January-August 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 % from the corresponding period in 2008 .",0
4217,Financial Phrasebank,"( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. .",0
609,Financial Phrasebank,"Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share .",2
1034,Financial Phrasebank,"Conference Call To participate via a conference call , please dial in 5-10 minutes before the beginning of the event : +44 0 20 7162 0025 Europe or +1 334-á323-á6201 USA .",1
672,Financial Phrasebank,"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",0
4699,Financial Phrasebank,Operating profit decreased to EUR 16mn from EUR 21.1 mn in 2008 .,0
4383,Financial Phrasebank,The air traffic of Finland has been in stoppage since then .,0
4588,Financial Phrasebank,"Operating profit for the 12-month period decreased from EUR157 .5 m , while net sales increased from EUR634 .3 m , as compared to 2007 .",0
4768,Financial Phrasebank,The operating margin came down to 2.4 % from 5.7 % .,0
383,Financial Phrasebank,The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .,2
4744,Financial Phrasebank,"In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .",0
4696,Financial Phrasebank,Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,0
1621,Financial Phrasebank,"The company said production volumes so far indicate the circuit is capable of the targeted output rate of 60,000 tonnes per day , or 22 million tonnes a year .",1
2425,Financial Phrasebank,"CapMan said the deal 's effect on its cash flow for 2009 totals EUR3 .4 m , but the transaction would not affect its financial results for 2009 as it was executed at fair value .",1
1506,Financial Phrasebank,"Based on negotiations with personnel , some 20 % have indicated their willingness to move to the new location .",1
2435,Financial Phrasebank,"Destia Oy is a Finnish infrastructure and construction service company building , maintaining and designing traffic routes , industrial and traffic environments , but also complete living environments .",1
3637,Financial Phrasebank,In Sweden the agreement covers data communication services as well .,1
4620,Financial Phrasebank,"When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .",0
4832,Financial Phrasebank,Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,0
2516,Financial Phrasebank,"M-Real said there are ` no grounds ' for the rumors , which ` have been circulating in the market for some months . '",1
3296,Financial Phrasebank,The new name of the Sanoma Division will be Sanoma News .,1
4557,Financial Phrasebank,"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .",0
4783,Financial Phrasebank,"- Demand for fireplace products was lower than expected , especially in Germany .",0
3639,Financial Phrasebank,"In the autumn , it plans to expand service to St. Petersburg and Moscow and launch service to Yekaterinburg , Russia , flying there three times a week .",2
1740,Financial Phrasebank,"`` I 'm pleased to receive the Nomination Committee 's request and confidence , '' says Jon Risfelt .",2
540,Financial Phrasebank,"Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars .",0
1216,Financial Phrasebank,"Entire paper mills may be set up , especially in the new EU member states .",1
466,Financial Phrasebank,"`` Of course , we are in talks with all those coming up with new projects that involve material handling , '' Konecranes President and CEO Pekka Lundmark said , when asked whether it was talking to Reliance Industries for supplying equipment to its upcoming refinery in Jamnagar .",1
2491,Financial Phrasebank,"Iso Omena is based in the Matinkyla district of the southern part of the city of Espoo , southern Finland .",1
972,Financial Phrasebank,Teleste and Sentry 360 have formed an integration partnership between Sentry s advanced 360-degree immersive camera product line and Teleste s enterprise video management systems .,2
4389,Financial Phrasebank,"All the ferries had run into trouble just outside the Stockholm archipelago , made up of more than 20,000 islands .",0
107,Financial Phrasebank,"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",2
1384,Financial Phrasebank,"The group also plans to launch the 270 room Atria Grand , Whitefield , a five star luxury hotel , in 2009 .",1
4235,Financial Phrasebank,"shock phase ' , consumers have once again started to plan and implement building projects .",1
751,Financial Phrasebank,"Finnish electronics manufacturing services company Elcoteq signing a cooperation agreement with a Japanese mobile phone manufacturer , bypasses Elcoteq Tallinn , says Jan Kotka , CEO of Elcoteq Tallinn .",2
1904,Financial Phrasebank,Kesko www.kesko.fi is a Finnish retail specialist whose stores offer quality to the daily lives of consumers through valued products and services at competitive prices .,1
3996,Financial Phrasebank,Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,0
2869,Financial Phrasebank,Delivery is due in the second half of 2011 .,1
4011,Financial Phrasebank,"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .",0
2106,Financial Phrasebank,"Finnish software company QPR Software Plc ( OMX Helsinki : QPR1V ) reported on Thursday ( 23 October ) an operating profit of EUR63 ,000 on net sales of EUR1 .5 m for the third quarter 2008 .",1
4682,Financial Phrasebank,"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .",0
4791,Financial Phrasebank,"In the building and home improvement trade , sales decreased by 6.3 % , totalling EUR 154.1 mn .",0
264,Financial Phrasebank,Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,2
3902,Financial Phrasebank,"The second company acquired is Sweden 's Reftele Maskinservice AB , whose business is mainly field services and spare parts manufacturing , with 10 employees and 1.2 mln eur sales a year .",1
2311,Financial Phrasebank,The fund at fair value will increase correspondingly .,2
685,Financial Phrasebank,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",0
2720,Financial Phrasebank,"`` If you need malware removal tools , type the URL of your vendor of choice directly into the browser bar and use links on their website , '' wrote Trend Micro 's Rik Ferguson on Monday .",1
149,Financial Phrasebank,"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .",2
3904,Financial Phrasebank,"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",1
352,Financial Phrasebank,"October-December sales were 302 mln eur , or a 25.3 pct increase year on year .",2
4610,Financial Phrasebank,"At 1.33 pm , the OMX Helsinki 25 was 0.30 pct lower at 2,463.67 and the OMX Helsinki was down 0.37 pct at 8,537.42 on volume of 256 mln eur .",0
344,Financial Phrasebank,Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .,2
987,Financial Phrasebank,The parties have agreed to negotiate definitive distribution and license agreements by the end of June 2010 .,2
4327,Financial Phrasebank,Layoffs will also take place at the Suomussalmi and Kuhmo plants this autumn as a result of codetermination negotiations held there .,0
2652,Financial Phrasebank,"The mill will have capacity to produce 500,000 tonnes of pulp per year .",1
2421,Financial Phrasebank,Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .,0
39,Financial Phrasebank,"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",2
17,Financial Phrasebank,"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .",2
1640,Financial Phrasebank,"The new system , which will include 60 MC3090 PDAs from Motorola , to be used by 60 Poundstretcher operatives across 3 shifts , will integrate in real-time with the company s existing Warehouse Management System , Aldata G.O.L.D Stock , which went live in May 2008 .",1
109,Financial Phrasebank,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",2
2329,Financial Phrasebank,28 January 2011 - Finnish technology center operator Technopolis Oyj (HEL : TPS1V)said today it will invest EUR22 .5 m in the construction of the second phase of an office facility in Tampere .,1
198,Financial Phrasebank,Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,2
3892,Financial Phrasebank,"The program , which was started in the summer of 2007 , was originally estimated to last approximately two years .",1
865,Financial Phrasebank,"Meanwhile , Nokia said that it will be able to deliver a complete range of services from deployment operations to consulting and integration to managed services as a result of the buyout .",2
91,Financial Phrasebank,"`` The change will optimize the operational efficiencies of our growing business , '' said Julia Prohaska , director of marketing communications for Fiskars .",2
354,Financial Phrasebank,Olvi expects sales and market share to increase in the first quarter of 2010 .,2
851,Financial Phrasebank,"However , the total orders received will still be above last year s levels .",2
1357,Financial Phrasebank,"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) .",1
4725,Financial Phrasebank,"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .",0
3212,Financial Phrasebank,The company will propose a dividend of EUR0 .12 per share for 2008 .,1
2138,Financial Phrasebank,"It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .",2
2214,Financial Phrasebank,The company 's net sales in 2009 totalled MEUR 307.8 with an operating margin of 13.5 per cent .,1
4715,Financial Phrasebank,Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .,0
2220,Financial Phrasebank,The diesel margin has remained high .,2
1912,Financial Phrasebank,"Sami Sepp+ñnen , CEO for Elisa Eesti , says the novel network allows fast mobile broadband for sparsely populated areas .",1
3040,Financial Phrasebank,"National Conciliator Juhani Salonius , who met both parties on Wednesday , said they were too far apart in their views for him to propose mediation .",0
820,Financial Phrasebank,"According to the CEO of Nordea Bank Estonia Vahur Kraft , Nordea Finland and Stockmann have been cooperating for more than ten years .",2
3363,Financial Phrasebank,The shares represented 4.998 % of total share capital and 2.14 % of total voting rights .,1
4443,Financial Phrasebank,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",0
990,Financial Phrasebank,The stock of new machines is reasonably small and new orders bring work .,2
4377,Financial Phrasebank,"Dolce & Gabbana has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .",0
4109,Financial Phrasebank,25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,0
277,Financial Phrasebank,Revenues at the same time grew 14 percent to 43 million euros .,2
1590,Financial Phrasebank,"Reporting in accordance with the merged business operations will start as of January 1 , 2011 .",1
1196,Financial Phrasebank,"Changes being announced today will be effective after the close of trading on Friday , June 19 , 2009 .",1
3895,Financial Phrasebank,"The remaining amount will be funded through debt , the Danish bank said .",1
2262,Financial Phrasebank,`` Leipurin is a growing and rapidly internationalizing Group .,2
4432,Financial Phrasebank,The recent troubles simply make NETeller cheaper .,0
473,Financial Phrasebank,Finnish house manufacturers are targeting the strongly growing one-family house market in Russia .,1
3499,Financial Phrasebank,A total of 140 jobs will be reduced at the Raahe Steel Works .,0
3252,Financial Phrasebank,The Finnish paints company acquired the remaining 49 pct that it did not own from Ukraine 's LGU for an undisclosed sum .,1
2299,Financial Phrasebank,Rapala estimates its net sales for 2008 will increase by between 8.0 pct and 12 pct assuming 2007 exchange rates .,2
252,Financial Phrasebank,Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,2
4641,Financial Phrasebank,"In Q1 of 2009 , Bank of +àland 's net interest income weakened by 10 % to EUR 9.1 mn .",0
4137,Financial Phrasebank,The number of bodily injury cases quadrupled in 2000-2006 .,0
1322,Financial Phrasebank,QPR product family is fully compatible with Microsoft 's Windows 7 operating system .,1
2438,Financial Phrasebank,Each share is entitled to one vote .,1
713,Financial Phrasebank,Cash Flow from Operations for the most recent quarter also reached a eight year low .,0
1106,Financial Phrasebank,"The report provides a comprehensive insight into the company , including business structure and operations , executive biographies and key competitors .",2
4003,Financial Phrasebank,"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",0
2484,Financial Phrasebank,"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+ñrvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .",1
4743,Financial Phrasebank,"In the Baltic countries , development of operations and reorganisation continued , and non-recurring items related to the takeover process lowered earnings .",0
4797,Financial Phrasebank,Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .,0
171,Financial Phrasebank,"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",2
2950,Financial Phrasebank,"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",1
4191,Financial Phrasebank,"Finnish soapstone processing and fireplaces maker Tulikivi Oyj said on February 26 , 2007 it would cut less than 20 jobs from its fireplace sales organization , production facilities and its subsidiary Kermansavi Oy .",0
4062,Financial Phrasebank,"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .",0
4255,Financial Phrasebank,The exercise originated in Finland in the early 1930s as a training method for cross-country skiers .,1
4181,Financial Phrasebank,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",0
4412,Financial Phrasebank,"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",0
1239,Financial Phrasebank,He also mentions that this improvement to the service follows the recent expansion of the Finnlines service from Bilbao via Antwerp and Helsinki and from Hull via Helsinki to St. Petersburg .,2
3226,Financial Phrasebank,The current lay-offs are additional to the temporary lay-offs agreed in December 2008 and in May 2009 .,0
1795,Financial Phrasebank,"Neste Oil Corporation is a refining and marketing company concentrating on clean , high-quality traffic fuels .",1
4760,Financial Phrasebank,"Profit for the period was EUR 10.9 mn , down from EUR 14.3 mn in 2009 .",0
4817,Financial Phrasebank,Finnish waste management and cleaning group Lassila & Tikanoja Oyj ( L&T ) net profit went down to 32.2 mln euro ( $ 47.7 mln ) for 2007 from 35.3 mln euro ( $ 52.3 mln ) for 2006 .,0
3903,Financial Phrasebank,"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations .",1
4667,Financial Phrasebank,Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,0
546,Financial Phrasebank,"Significance : Teleste has emphasised that with its large size and growing economy , as well as the rapid development of its TV services distribution industry , Poland is viewed as an attractive market .",2
4574,Financial Phrasebank,Small investors have voiced fears that the shares will end up with risk investors .,0
689,Financial Phrasebank,The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,2
4394,Financial Phrasebank,"Divisional sales demand in the half remained `` inconsistent '' , it added .",0
2391,Financial Phrasebank,"According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla -¦ s shares and voting rights .",1
4364,Financial Phrasebank,"Unbelievably , the company that makes them - Fiskars Corporation - was formed in 1649 when a Dutch merchant named Peter Thorwoste was given a charter to establish a blast furnace and forging operation in the small Finnish village of Fiskars .",1
2349,Financial Phrasebank,He will report to CapMan Plc 's CEO Heikki Westerlund .,1
